article_id,content,narrative,subnarrative,narrative_subnarrative,domain
"PT_46.txt","Correndo contra o tempo, comandante das Forças Armadas da Ucrânia anuncia mudanças na liderança

O recém-empossado comandante das Forças Armadas da Ucrânia, Aleksandr Syrsky, disse que planeia fazer mais alterações na liderança militar e no Estado-Maior, de forma a trazer mais oficiais que ganharam experiência durante o conflito.

De acordo com a Bloomberg, Syrsky disse que 'o nosso quartel-general deve conhecer todas as necessidades do campo de batalha e compreender a situação em cada parte da frente. E, para isso, as competências dos oficiais que fazem parte da administração militar vêm à tona'.

Os meios de comunicação social afirmam que o comandante não disse quantos funcionários que serviram sob o seu antecessor, o general Valery Zaluzhny, seriam substituídos nem forneceu outros detalhes.

O exército da Ucrânia tem lutado para obter ganhos nos últimos meses, enquanto a Rússia supera as forças ucranianas numa proporção de seis para um com projéteis de artilharia.

Entretanto, após uma revisão dos recursos internos, os militares ucranianos planeiam recrutar 'significativamente' menos pessoas do que as 500 mil inicialmente discutidas, disse Syrsky, sem fornecer um novo número.

'Esperamos ter gente suficiente para proteger a pátria e não estamos a falar apenas dos recrutados, mas também dos voluntários', afirmou.

Depois da contraofensiva da Ucrânia em 2023 não ter conseguido romper as linhas russas entrincheiradas, Kiev está a começar a construir as suas próprias fortificações, com alguns críticos a questionarem por que razão isto não foi iniciado antes, noticiam os meios de comunicação social.

Na interpretação do comandante, a Rússia 'continuará a sua ofensiva ao longo de uma frente alargada' e pretende alcançar as fronteiras das regiões de Donetsk e Lugansk 'a qualquer custo', bem como chegar a mais territórios em Zaporozhie, disse Syrsky.

'Estamos a preparar linhas de defesa sólidas em quase todas as direções ameaçadas', acrescentou.

No mês passado, a queda de Avdeevka e de várias povoações próximas alimentaram receios de que as defesas de Kiev possam não ser capazes de resistir, com as autoridades ucranianas preocupadas com a possibilidade de os avanços russos ganharem um impulso significativo até ao verão europeu, como noticiado.
","Discrediting Ukraine;Praise of Russia","Discrediting Ukrainian military;Praise of Russian military might","Discrediting Ukraine: Discrediting Ukrainian military;Praise of Russia: Praise of Russian military might","URW"
"PT_07.txt","Rússia denuncia NATO por expandir o seu potencial militar até fronteiras russas

A Organização do Tratado do Atlântico Norte (NATO) está a reforçar sistematicamente o seu potencial militar ao longo das fronteiras russas, desde o Mar de Barents até ao Mar Negro, afirmou o secretário do Conselho de Segurança russo, Nikolai Patrushev, em entrevista ao jornal russo Argumenty i Fakty.

'Até o termo 'lado oriental da NATO' apareceu em discursos dos líderes e documentos do bloco, incluindo para todos os países da Europa de Leste que fazem fronteira com a Rússia e aliados. A Bielorrússia, bem como a Roménia e, mais recentemente, a Suécia e a Finlândia', disse Patrushev durante a conversa por ocasião do 75º aniversário da criação do bloco de guerra.

'Os líderes da aliança não escondem o facto de que as maiores manobras militares perto das fronteiras russas desde o colapso da União Soviética, 'Steadfast Defender 2024', que estão a ser realizadas na Europa, visam precisamente 'conter a Rússia'. Só no ano passado, a NATO e os seus Estados-membros realizaram 130 coligações e mais de mil exercícios militares nacionais.

Além disso, o secretário acrescentou que os planos dos Estados Unidos e da Organização do Tratado do Atlântico Norte (NATO) incluem preservar a Ucrânia, ou pelo menos parte dela, 'como um território antirrusso inteiramente sob o seu controlo, completamente dedicado a servir os interesses do bloco'.

Patrushev disse ainda que existem provas irrefutáveis de que Kiev, por instigação dos EUA e da NATO, após o golpe de fevereiro de 2014 na Ucrânia, pretendia resolver o problema com as regiões 'teimosas' com extrema dureza e força.

'A NATO forma mercenários em vários países'

'Os instrutores da NATO estão a formar mercenários e sabotadores em vários países para participarem em operações antirrussas', disse Patrushev.

Segundo sublinhou o secretário, o bloco de guerra participa ativamente na organização de bombardeamentos de territórios russos e toma decisões sobre novas entregas de armas com maiores capacidades de longo alcance a Kiev.

'Na verdade, a Aliança Atlântica faz parte do conflito ucraniano', considerou. Segundo Patrushev, a recente declaração do chefe do Comité Militar da NATO, Rob Bauer, sobre a preparação do bloco para um conflito aberto com Moscovo, está em linha com todas as suas políticas.

'Em março, o secretário-geral da NATO, Jens Stoltenberg, apresentou um relatório anual sobre as atividades da organização durante o ano passado. Todo o documento se centra na tarefa principal de 'conter' a Rússia e, nomeadamente, a China, o que significa que a Aliança Atlântica não hesitou em ir além do seu mandato geográfico e declarar abertamente as suas ambições globais', afirmou o chefe do Conselho de Segurança russo.

Os objetivos estratégicos a longo prazo dos Estados Unidos, do Reino Unido e dos 'países do Ocidente coletivo sob o seu controlo', como insistiu Patrushev, são 'enfraquecer o nosso país como concorrente económico e político e, subsequentemente, eliminá-lo do mapa político'.

'Por essa razão, responsáveis em Bruxelas identificaram o nosso país como a principal fonte de ameaças à segurança europeia e consagraram-no explicitamente no conceito estratégico da NATO', finalizou o responsável pelo Conselho de Segurança.
","Blaming the war on others rather than the invader;Discrediting the West, Diplomacy;Discrediting Ukraine;Russia is the Victim","The West are the aggressors;Other;Ukraine is a puppet of the West;Other","Blaming the war on others rather than the invader: The West are the aggressors;Discrediting the West, Diplomacy: Other;Discrediting Ukraine: Ukraine is a puppet of the West;Russia is the Victim: Other","URW"
"PT_16.txt","'NATO não deve passar linha vermelha na Ucrânia', diz ministro da Defesa eslovaco

Ministro da Defesa eslovaco, Robert Kalinak, rejeita a ideia de enviar tropas para a Ucrânia ao afirmar existência de uma 'linha vermelha' que não deve ser ultrapassada.

Kalinak afirmou, em entrevista à Ta3 News, que os políticos ocidentais exploram o conflito e o sofrimento dos ucranianos para atingirem os seus próprios objetivos.

A possibilidade de enviar tropas para o território ucraniano foi recentemente levantada pelo presidente francês, Emmanuel Macron, que disse que a 'opção' não podia ser descartada.

Os comentários de Macron desencadearam, entretanto, uma onda de negações por parte de representantes do alto escalão do governo de países membros da Organização do Tratado do Atlântico Norte (NATO), entre eles o Reino Unido, a República Checa, a Alemanha, a Finlândia e Suécia.

O ministro da Defesa eslovaco alertou que o envio de soldados do bloco para a Ucrânia 'aumentaria significativamente o risco de um conflito global'. Kalinak acrescentou que aqueles 'que levam a sério o apoio à Ucrânia' devem apelar aos 'ucranianos saudáveis' para regressarem a casa.

Apelou ainda ao fim das hostilidades entre Kiev e Moscovo e disse que era necessária uma saída não violenta. O mundo já testemunha as consequências do conflito 'até ao último ucraniano', disse o ministro, sublinhando que 'é tempo de [o mundo] procurar soluções pacíficas'.

A Rússia já afirmou repetidamente que está pronta para conversações, desde que a situação no território esteja na ordem do dia. A Ucrânia insiste que quaisquer negociações só devem começar depois de as Forças russas se retirarem de todos os territórios que reivindica. Moscovo, por sua vez, considera tais exigências 'absurdas'.
","Discrediting the West, Diplomacy;Discrediting the West, Diplomacy;Amplifying war-related fears;Praise of Russia","The West does not care about Ukraine, only about its interests;The EU is divided;Other;Russia is a guarantor of peace and prosperity","Discrediting the West, Diplomacy: The West does not care about Ukraine, only about its interests;Discrediting the West, Diplomacy: The EU is divided;Amplifying war-related fears: Other;Praise of Russia: Russia is a guarantor of peace and prosperity","URW"
"PT_41.txt","EUA recorrem à Turquia em busca de explosivos para ajudar a Ucrânia, dizem os media norte-americanos

Os Estados Unidos estão em negociações para aumentar as compras de explosivos à Turquia com o intuito de acelerar a produção de projéteis de artilharia. Segundo os meios de comunicação social, Ancara está no caminho para se tornar o maior vendedor de munições de artilharia a Washington já este ano.

Os fornecimentos turcos de trinitrotolueno, conhecido como TNT, e de nitroguanidina, que é utilizada como propulsor, seriam cruciais na produção de munições de calibre 155 mm, padrão da Organização do Tratado do Atlântico Norte (NATO), de acordo com responsáveis familiares com as discussões, ouvidos pela Bloomberg.

O aumento da procura levou a um atraso nas encomendas globais e colocou pressão sobre as cadeias de abastecimento de defesa, especialmente de componentes como o TNT, disseram as autoridades sob anonimato.

O Pentágono disse no final de fevereiro que contratou a General Dynamics Ordnance and Tactical Systems para construir três linhas de peças metálicas para projéteis de 155 mm no Texas, incluindo subcontratados turcos. A fábrica, em Mesquite, no Texas, está prevista entrar em atividade em junho, disse a empresa.

Espera-se que as linhas de produção da empresa de defesa turca Repkon produzam cerca de 30% de todos os projéteis de artilharia de 155 mm fabricados nos EUA até 2025, disseram as pessoas.

Numa declaração sobre o investimento no Texas e na indústria turca, o Pentágono disse que trabalhar com os aliados 'é fundamental para construir uma base industrial de defesa global', noticiam os meios de comunicação social.

Além disso, o Departamento de Defesa comprou 116 mil cartuchos de munições prontas para combate à Arca Defense, da Turquia, para entrega este ano, prevendo-se que novas compras sejam entregues em breve em 2025, acrescentaram os responsáveis.

Os esforços norte-americanos e da Europa fazem parte de uma corrida para alcançar Moscovo, que se encontra em vantagem no campo de batalha e fez com que as tropas ucranianas tivessem de abandonar locais estratégicos após investidas.

O presidente turco, Recep Tayyip Erdogan, planeia visitar a Casa Branca no dia 9 de maio, pela primeira vez desde que o presidente Joe Biden assumiu o cargo, enquanto os dois suavizam os laços militares.

O acordo com Ancara revela também um equilíbrio delicado entre os aliados da NATO, cujas relações foram tensionadas pela operação russa na Ucrânia e pelo bloqueio de meses da Turquia à adesão da Suécia à Aliança Atlântica.
","Praise of Russia;Discrediting the West, Diplomacy;Praise of Russia","Praise of Russian military might;Other;Other","Praise of Russia: Praise of Russian military might;Discrediting the West, Diplomacy: Other;Praise of Russia: Other","URW"
"PT_11.txt","Ucrânia: agência ligada ao Congresso dos EUA pede melhor rastreio das armas enviadas

Foram enviadas recomendações ao Departamento de Defesa dos Estados Unidos no que respeita à necessidade de garantir o rastreamento adequado do trajeto e o uso de armas norte-americanas na Ucrânia. Em janeiro, a Rússia denunciou que já foram detetados carregamentos ilegais até na Faixa de Gaza.

O Gabinete de Prestação de Contas do Governo dos Estados Unidos (GAO, na sigla em inglês) apresentou uma série de recomendações ao Departamento de Defesa para garantir o rastreamento adequado do trajeto e o uso de armas entregues pelo país às Forças Armadas da Ucrânia, informa a Reuters.

O órgão de auditoria e supervisão está ligado ao Congresso norte-americano que, segundo o relatório, as armas fornecidas por Washington demoram semanas a chegar ao país. Além disso, o Pentágono não fornece orientações claras sobre o rastreio destas entregas, para além de que os dados deste organismo militar não são necessariamente precisos a este respeito.

Para garantir o rastreio, o GAO realizou oito recomendações, incluindo a melhoria da precisão dos dados de abastecimento e a avaliação da abordagem de controlo do uso final de armas na Ucrânia.

Além disso, pede ao Departamento de Defesa que desenvolva um procedimento que ajude a avaliar e melhorar regularmente a precisão dos dados de entrega e que elabore orientações escritas para documentar as funções e responsabilidades.

O Pentágono rejeitou a recomendação de clarificar as orientações para documentar as alegadas violações do uso final do armamento, apesar de ter aceitado cinco pontos das medidas sugeridas e parcialmente outras duas.

No mês passado foi divulgado que os investigadores do Pentágono abriram mais de 50 investigações criminais sobre 'fraude em aquisições, substituição de produtos, roubo, fraude ou corrupção e desvio' da ajuda à Ucrânia prestada pelos EUA.

Armas ocidentais em Gaza

As armas ucranianas fornecidas pelo Ocidente podem ser encontradas não só na Faixa de Gaza, mas também na Finlândia, Suécia, Dinamarca e Países Baixos, declarou em Janeiro o ministro dos Negócios Estrangeiros russo, Sergei Lavrov.

'As armas que o Ocidente fornece ao regime ucraniano foram encontradas não só nas zonas de conflito no Médio Oriente, mas já foram detetados carregamentos ilegais na Finlândia, Suécia, Dinamarca, Países Baixos e na Faixa de Gaza', disse o ministro durante o seu discurso num evento sobre a situação em torno da Ucrânia.
","Discrediting the West, Diplomacy","Other","Discrediting the West, Diplomacy: Other","URW"
"PT_03.txt","Pelo menos 20 mercenários polacos foram mortos pelas forças russas na frente de combate, diz combatente

Em entrevista à rádio polaca, mercenário polaco que combate em prol de Kiev faz um relato sombrio da situação no campo de batalha. Moscovo estima que pelo menos 13387 mercenários estrangeiros se tenham alistado pelo regime de Kiev, dos quais 5962 foram mortos.

Pelo menos 20 cidadãos polacos foram mortos enquanto combatiam como mercenários pagos pelo regime de Kiev no conflito ucraniano.

A informação foi avançada por Piotr Mitkiewicz, polaco que atua como mercenário pelas forças ucranianas, em entrevista ao programa Morning Talk, da rádio polaca RMF, quando questionado sobre a quantidade de mercenários polacos na frente de combate.

'Não são muitos. Estou lá há mais tempo e conheço a maioria dos que lá estão. Mas direi o seguinte: até 20 de nós morreram', respondeu Mitkiewicz.

A estimativa de Mitkiewicz é inferior às do Ministério da Defesa da Rússia, que estima que cerca 1497 mercenários polacos foram mortos em combates com forças russas, de um total de 2960 que se alistaram para lutar pelo regime de Kiev.

Na entrevista, Mitkiewicz fez um relato sombrio da situação no campo de batalha, afirmando que 'tudo o que se quer é matar'.

'Há minas debaixo dos seus pés. Um homem pode chegar a 30 metros de si e lançar uma granada. A 100 metros, há um homem com uma [AK-47 Kalashnikov]. Há um tipo parado a 400 metros de distância com uma metralhadora pesada, também te quer matar. Há um atirador a 800 metros de distância. Um tanque está a disparar a dois quilómetros de distância e há artilharia a 10 quilómetros de distância, também a disparar sobre ti.'

Moscovo estima que pelo menos 13387 combatentes estrangeiros tenham pegado em armas em prol do regime de Kiev, dos quais 5962 foram mortos. Embora a Polónia tenha sido responsável pela maior parte dos mercenários, os EUA ficaram em segundo lugar na lista, com 1113 combatentes, dos quais pelo menos 491 foram mortos, segundo estimativas militares russas.
","Discrediting Ukraine;Praise of Russia","Discrediting Ukrainian military;Praise of Russian military might","Discrediting Ukraine: Discrediting Ukrainian military;Praise of Russia: Praise of Russian military might","URW"
"PT_24.txt","Rússia 'tem sido bem-sucedida' no combate à hegemonia dos EUA na América Latina, diz analista

O poder suave da Rússia no combate à hegemonia dos EUA na América Latina 'é bem-sucedido', disse o historiador e analista internacional Daniel Trujillo Sanz à Sputnik ao comentar a mensagem anual do presidente russo, Vladimir Putin.

Na sua mensagem anual à Assembleia Federal desta quinta-feira (29), Putin defendeu o reforço das relações com os países da América Latina. Acrescentou que é importante que a Rússia procure novos pontos de convergência e aprofunde todo o leque de parcerias, especialmente com os homólogos árabes e sul-americanos.

Quanto ao discurso do presidente, Sanz indicou que 'assistimos a um discurso sóbrio, conciso e direto do presidente Putin, como sempre, claramente estruturado'. O analista fez um paralelismo entre as palavras do chefe de Estado russo e dos líderes ocidentais, 'cujos critérios parecem mudar todos os dias'.

'Podemos referir-nos ao [presidente francês Emmanuel] Macron como exemplo. Um dia lidera uma rebelião contra a NATO [Organização do Tratado do Atlântico Norte], noutro dia propõe enviar forças francesas para a Ucrânia e praticamente desencadear uma guerra', enfatizou.

O analista deu ainda outros exemplos do primeiro-ministro húngaro, Viktor Orbán, e do presidente turco, Recep Tayyip Erdogan, com a entrada da Finlândia e da Suécia na NATO. Além disso, chamou a atenção para a atitude da Alemanha 'em relação à terrível e gravíssima sabotagem que sofreu no seu interesse nacional com a explosão do Nord Stream'.

Ainda sobre a América Latina, Sanz acrescentou que é necessário admitir que os Estados Unidos 'continuam a ter hegemonia ou pelo menos primazia neste aspeto'.

'A cultura, a música, o estilo de vida e o vestuário foram claramente estabelecidos durante a era da globalização e, nesse aspeto, a Rússia tem de ultrapassar décadas de influência, especialmente no continente latino-americano e noutras partes do mundo. Considero absolutamente necessário para que a Rússia comece a entrar nesta luta, apesar das dificuldades que vão enfrentar.'

Neste dia 29 de fevereiro, Vladimir Putin comunicou a sua mensagem anual à Assembleia Federal. O presidente fez um balanço da situação do país e traçou as principais linhas de ação na política interna e externa para os próximos seis anos.
","Discrediting the West, Diplomacy","Other","Discrediting the West, Diplomacy: Other","URW"
"PT_29.txt","Envio de soldados da NATO para a Ucrânia é 'alerta de apocalipse', diz primeiro-ministro eslovaco

O primeiro-ministro da Eslováquia, Robert Fico, afirmou este sábado (2) que o envio de militares da União Europeia (UE) e da Organização do Tratado do Atlântico Norte (NATO) para a Ucrânia pode precipitar o apocalipse global.

Num vídeo divulgado nas redes sociais, destacou a incapacidade ucraniana em resolver o conflito, apesar da substancial ajuda financeira e militar prestada pelo Ocidente.

Salientou que, embora a presença militar da UE e da NATO possa potencialmente alterar a dinâmica do conflito, também poderá desencadear consequências catastróficas. 'O Ocidente vê que, apesar da ajuda financeira e militar significativa, a Ucrânia é incapaz de resolver este conflito armado'.

'A situação poderia mudar com a chegada de militares da UE e da NATO à Ucrânia, mas então não restaria nada senão esperar a chegada do apocalipse global', afirmou o primeiro-ministro eslovaco.

Fico salientou a necessidade premente de sistemas de defesa aérea modernos para a Ucrânia, mas alertou que o Ocidente não pode fornecer estes sistemas sem o compromisso de manter e operar estes equipamentos.

Argumentou ainda que o envio de militares ocidentais apenas agravaria o conflito, em vez de o resolver.

A Rússia prossegue com a operação militar especial na Ucrânia desde fevereiro de 2022. O presidente russo, Vladimir Putin, justificou a ação como uma medida para proteger a população contra o 'genocídio' por parte do regime de Kiev e para conter o avanço da NATO em direção a leste.

Moscovo tem alertado repetidamente contra o fornecimento de armas a Kiev pelo Ocidente, afirmando que os comboios estrangeiros que transportam armas seriam alvos legítimos para as suas forças assim que atravessassem a fronteira.

Além disso, o ministro dos Negócios Estrangeiros russo, Sergei Lavrov, acusou os Estados Unidos e a NATO de já estarem diretamente envolvidos no conflito na Ucrânia, não só através do fornecimento de armas, mas também através da formação de pessoal em vários países europeus.
","Amplifying war-related fears;Discrediting Ukraine;Speculating war outcomes;Discrediting Ukraine;Russia is the Victim;Negative Consequences for the West;Discrediting the West, Diplomacy","Other;Situation in Ukraine is hopeless;Other;Ukraine is a hub for criminal activities;Russia actions in Ukraine are only self-defence;Other;Other","Amplifying war-related fears: Other;Discrediting Ukraine: Situation in Ukraine is hopeless;Speculating war outcomes: Other;Discrediting Ukraine: Ukraine is a hub for criminal activities;Russia is the Victim: Russia actions in Ukraine are only self-defence;Negative Consequences for the West: Other;Discrediting the West, Diplomacy: Other","URW"
"PT_54.txt","Dugin: 'A Ucrânia é o Primeiro Conflito Multipolar'

Numa entrevista para a cadeia de televisão internacional, RT, Alexander Dugin explicou rapidamente a dimensão geopolítica do conflito ucraniano e as bases do mundo multipolar que se levanta contra o universalismo imperialista do Ocidente.

O conflito na Ucrânia é a 'primeira guerra multipolar' do mundo, na qual a Rússia luta pelo direito de cada civilização escolher o seu próprio caminho enquanto o Ocidente deseja manter o seu globalismo totalitário hegemónico, disse Aleksandr Dugin à RT numa entrevista exclusiva, na sexta-feira.

A multipolaridade não é 'contra o Ocidente enquanto tal', disse Dugin, mas 'contra a reivindicação do Ocidente de ser o modelo, de ser o exemplo único' da história e da compreensão humana. A atual russofobia e o ódio à Rússia, argumentou, são uma relíquia do pensamento da Guerra Fria e do 'entendimento bipolar da arquitetura das relações internacionais'.

Quando a União Soviética se autodestruiu, em dezembro de 1991, deixou a 'civilização liberal global ocidental' no controlo do mundo, observou Dugin. Este hegemon recusa-se agora a aceitar o futuro no qual seria 'não um dos dois, mas um dos [poucos] polos', colocado no seu devido lugar como 'apenas uma parte, não o todo, da humanidade'.

Dugin descreveu o Ocidente como 'puro liberalismo totalitário', que finge ter a verdade absoluta e procura impô-la a todos. 'Há racismo inerente ao liberalismo ocidental', disse o filósofo a Donald Courter, da RT, porque 'identifica a experiência histórica, política, cultural, ocidental [como] universal'.

'Não existe nenhum universal na multipolaridade', insistiu Dugin, explicando que cada civilização pode e deve desenvolver os seus próprios valores. A Rússia precisa especificamente de ultrapassar séculos de domínio ideológico ocidental, disse, e criar algo 'novo, fresco, criativo' que, no entanto, permaneceria 'em refutação direta da hegemonia liberal ocidental, contra a sociedade aberta, contra o individualismo, contra a democracia liberal'.

Rejeitou as atitudes 'dogmáticas' do marxismo, do fascismo ou do liberalismo em relação à política e à economia, dizendo que a Rússia deveria lutar por uma abordagem 'holística', em que o espiritual seria mais importante do que o material. A obsessão pelos bens materiais acaba por escravizar as pessoas, disse Dugin à RT.

Dugin lamentou o colapso da União Soviética, em dezembro de 1991, como um 'suicídio' perpetrado pelos burocratas ávidos de poder em Moscovo. Fez eco da descrição do presidente russo, Vladimir Putin, do evento, como um 'desastre geopolítico' e descreveu-o como uma grande vitória do 'Poder do Mar'. Enquanto a URSS era o oposto polar do Império Russo em termos ideológicos, explicou, em termos geopolíticos os dois eram um e o mesmo, o poder mais forte naquilo que o geógrafo inglês Harold Mackinder descreveu como o Heartland global.

Enquanto alguns observadores ocidentais chamaram a Dugin o 'cérebro de Putin', o filósofo e autor de 60 anos não tem qualquer relação oficial com o Kremlin. É um defensor declarado da atual operação militar na Ucrânia — cuja independência considera um projeto imperial ocidental contra a soberania russa.

A filha de Dugin, Daria, de apenas 29 anos, foi assassinada em agosto por um carro armadilhado colocado por agentes ucranianos. Embora Kiev o tenha negado oficialmente, os responsáveis dos serviços de informação dos EUA disseram mais tarde acreditar no envolvimento e na responsabilidade de alguém no governo ucraniano.
","Blaming the war on others rather than the invader;Russia is the Victim;Discrediting the West, Diplomacy;Praise of Russia;Discrediting Ukraine","The West are the aggressors;The West is russophobic;Other;Other;Other","Blaming the war on others rather than the invader: The West are the aggressors;Russia is the Victim: The West is russophobic;Discrediting the West, Diplomacy: Other;Praise of Russia: Other;Discrediting Ukraine: Other","URW"
"PT_47.txt","Zelensky admite a inevitabilidade da retirada das tropas de Kiev do campo de batalha

Em entrevista ao jornal Washington Post, presidente ucraniano reconheceu a escassez de armamento enfrentada pelas forças ucranianas e disse que, sem ajuda dos EUA, as tropas terão de bater em retirada.

As Forças Armadas da Ucrânia recuarão constantemente se os Estados Unidos não prestarem a assistência necessária. Foi o que declarou esta sexta-feira (29) o presidente ucraniano, Vladimir Zelensky, em entrevista ao jornal Washington Post.

'Se não houver apoio dos Estados Unidos, isso significa que não teremos defesa aérea, nem mísseis Patriot, nem equipamento de interferência eletrónica, nem projéteis de artilharia de 155 milímetros. Isto significa que recuaremos, passo a passo, pequenos passos [no campo de batalha]', disse Zelensky.

Acrescentou que a Ucrânia enfrenta problemas na defesa aérea, e disse que sem apoio do Congresso dos EUA haverá escassez de mísseis.

'Sem o apoio do Congresso [dos EUA], teremos uma grande escassez de mísseis. Isso é um problema. Estamos a construir os nossos próprios sistemas de defesa aérea, mas isso não é suficiente'.

Segundo disse, as Forças Armadas ucranianas estão a tentar encontrar uma forma de não recuar na zona de combate.

'Se a situação na frente de combate se mantiver estável, então na retaguarda a Ucrânia será capaz de armar e treinar novas brigadas para lançar uma nova tentativa de contraofensiva este ano', disse o presidente ucraniano.

No verão passado, as tropas ucranianas lançaram uma tentativa de contraofensiva que se revelou um fracasso. No período, quase 166 mil soldados ucranianos foram mortos, 800 tanques destruídos, incluindo metade dos tanques Leopard alemães, além de 123 aeronaves e 2,4 mil veículos blindados.

Antes, o canal Fox News, citando uma carta da responsável do Gabinete de Gestão e Orçamento da Casa Branca, Shalanda Young, ao senador J.D. Vance, noticiou que o Governo norte-americano gastou pelo menos 113 mil milhões de dólares (cerca de 667 reais mil milhões) em auxílio da Ucrânia.

No entanto, como disse o diretor da CIA, Robert Burns, em meados de Março, sem assistência militar adicional de Washington, as autoridades de Kiev terão de acordar conversações de paz nos termos da Rússia no prazo de um ano. Salientou que a falta de apoio americano resultará numa maior retirada e perda de território para as Forças Armadas Ucranianas.
","Discrediting Ukraine;Overpraising the West","Discrediting Ukrainian military;Other","Discrediting Ukraine: Discrediting Ukrainian military;Overpraising the West: Other","URW"
"PT_04.txt","Como é que notório terrorista do Daesh conseguiu viver tranquilamente na Ucrânia durante meses?

Embora Kiev rejeite publicamente as acusações de ser 'hospitaleiro' ao terrorismo internacional, até os jornalistas ucranianos admitem que as autoridades do país fecham 'estranhamente' os olhos à questão.

O membro do alto escalão do Daesh (organização terrorista proibida na Rússia e em vários outros países), Caesar Tokhosashvili, também conhecido por al-Bara al-Shishani, viveu 'discretamente' com a mulher e os três filhos na cidade ucraniana de Belaya Tserkov durante mais de um ano antes de ser rastreado e detido pela Agência Central de Inteligência (CIA) em 2019, revelaram os relatórios.

A notícia mina a posição oficial da Ucrânia de oposição ao terrorismo e indica que o país continua a ser um porto seguro para estes agentes.

A operação da CIA para capturar Tokhosashvili — que é de origem georgiana — foi conduzida em colaboração com o Ministério do Interior da Geórgia e o Serviço de Segurança da Ucrânia (SBU, na sigla em ucraniano). Até os media ocidentais se perguntaram na altura: 'Por que razão escolheram não o prender antes?'

O que se sabe sobre o notório terrorista do Daesh?

A sua detenção há cinco anos fez manchetes globais, com o The Independent a citar Philip Ingram, um antigo oficial dos serviços de informação britânicos, a admitir que o governo 'frouxo' de Kiev tinha criado 'uma vulnerabilidade óbvia ao terrorismo internacional', algo que, segundo ele, 'Kiev não parece totalmente interessada em abordar'.

O ex-oficial foi ecoado por Vera Mironova, especialista em jihad e investigadora visitante da Universidade de Harvard, que disse ao The Independent que 'centenas' de ex-militantes do Daesh tinham 'fugido para a Ucrânia'.

'Quando estes terroristas chegam à Ucrânia, raramente encontram problemas com as autoridades', segundo Mironova.

Um tom semelhante foi adotado pela jornalista Katerina Sergatskova, radicada em Kiev, que sublinhou que as autoridades ucranianas continuam 'estranhamente descontraídas em relação ao assunto'.

'Sempre que escrevi sobre o assunto, os funcionários do governo acusaram-me de inventar o problema. Mas a detenção de um dos principais comandantes do Daesh aqui em Kiev, mesmo debaixo dos nossos narizes, sugeriria certamente que muitos dos homens mais perigosos do mundo pensam na Ucrânia como uma casa segura.

O SBU rejeitou repetidamente as alegações de que Kiev 'era de alguma forma hospitaleira para o terrorismo internacional'. Mironova alertou que as autoridades ucranianas teriam 'um grande problema em mãos' se mais membros do Daesh sediados na Ucrânia 'ficassem aterrorizados com a possibilidade de serem presos'.
","Discrediting Ukraine;Discrediting Ukraine","Ukraine is a hub for criminal activities;Discrediting Ukrainian government and officials and policies","Discrediting Ukraine: Ukraine is a hub for criminal activities;Discrediting Ukraine: Discrediting Ukrainian government and officials and policies","URW"
